ID,Sire,Dam,Sex,Cand
J010X882,J900D388,J900C985,Male,0
J010X893,J900D388,J900C985,Male,0
J010X953,J900D388,J900C985,Female,0
J010C115,J900D388,J900C985,Female,0
J010C206,J900D388,J900C985,Female,0
J010C426,J900D388,J900C985,Female,0
J010C591,J900D388,J900C985,Female,0
J010C673,J900D388,J900C985,Male,0
J010C738,J900D388,J900C985,Female,0
J010C825,J900D388,J900C985,Female,0
J010C858,J900D388,J900C985,Female,0
J010C859,J900D388,J900C985,Female,0
J010C909,J900D388,J900C985,Male,0
J010D005,J900D388,J900C985,Female,0
J010D019,J900D388,J900C985,Male,0
J010D020,J900D388,J900C985,Female,0
J010D023,J900D388,J900C985,Female,0
J010D103,J900D388,J900C985,Male,0
J010D811,J900D388,J900C985,Female,0
J0100014,J900D388,J900C985,Female,0
J010Y037,J900X769,J900D310,Female,0
J010Y189,J900X769,J900D310,Female,0
J010Y251,J900X769,J900D310,Male,0
J010Y323,J900X769,J900D310,Female,0
J010Y332,J900X769,J900D310,Male,0
J010Y647,J900X769,J900D310,Male,0
J010Y681,J900X769,J900D310,Female,0
J010Y695,J900X769,J900D310,Female,0
J010X005,J900X769,J900D310,Male,0
J010X067,J900X769,J900D310,Female,0
J010X225,J900X769,J900D310,Female,0
J010X249,J900X769,J900D310,Female,0
J010X256,J900X769,J900D310,Female,0
J010X532,J900X769,J900D310,Male,0
J010X605,J900X769,J900D310,Male,0
J010X921,J900X769,J900D310,Male,0
J010C208,J900X769,J900D310,Female,0
J010C215,J900X769,J900D310,Female,0
J010C245,J900X769,J900D310,Female,0
J010C280,J900X769,J900D310,Male,0
J010C659,J900X769,J900D310,Female,0
J010C728,J900X769,J900D310,Female,0
J010C755,J900X769,J900D310,Female,0
J010C834,J900X769,J900D310,Male,0
J010C980,J900X769,J900D310,Female,0
J010D125,J900X769,J900D310,Female,0
J010D190,J900X769,J900D310,Female,0
J010D304,J900X769,J900D310,Female,0
J010D473,J900X769,J900D310,Male,0
J010D777,J900X769,J900D310,Male,0
J010D825,J900X769,J900D310,Female,0
J010D888,J900X769,J900D310,Female,0
J010D941,J900X769,J900D310,Male,0
J010D942,J900X769,J900D310,Male,0
J010D975,J900X769,J900D310,Female,0
J0100013,J900X769,J900D310,Female,0
J010Y003,J900Y425,J900Y804,Male,0
J010Y024,J900Y425,J900Y804,Male,0
J010Y071,J900Y425,J900Y804,Female,0
J010Y079,J900Y425,J900Y804,Male,0
J010Y111,J900Y425,J900Y804,Male,0
J010Y134,J900Y425,J900Y804,Male,0
J010Y162,J900Y425,J900Y804,Female,0
J010Y163,J900Y425,J900Y804,Female,0
J010Y203,J900Y425,J900Y804,Female,0
J010Y225,J900Y425,J900Y804,Female,0
J010Y409,J900Y425,J900Y804,Female,0
J010Y456,J900Y425,J900Y804,Male,0
J010Y513,J900Y425,J900Y804,Male,0
J010Y564,J900Y425,J900Y804,Female,0
J010Y616,J900Y425,J900Y804,Male,0
J010Y638,J900Y425,J900Y804,Female,0
J010Y663,J900Y425,J900Y804,Female,0
J010Y665,J900Y425,J900Y804,Female,0
J010Y765,J900Y425,J900Y804,Female,0
J010Y996,J900Y425,J900Y804,Female,0
J010X001,J900Y425,J900Y804,Male,0
J010X307,J900Y425,J900Y804,Female,0
J010X349,J900Y425,J900Y804,Male,0
J010X372,J900Y425,J900Y804,Male,0
J010X610,J900Y425,J900Y804,Male,0
J010X612,J900Y425,J900Y804,Male,0
J010X677,J900Y425,J900Y804,Female,0
J010X738,J900Y425,J900Y804,Male,0
J010C054,J900Y425,J900Y804,Male,0
J010C133,J900Y425,J900Y804,Female,0
J010C315,J900Y425,J900Y804,Female,0
J010C328,J900Y425,J900Y804,Male,0
J010C355,J900Y425,J900Y804,Male,0
J010C396,J900Y425,J900Y804,Female,0
J010C403,J900Y425,J900Y804,Male,0
J010C640,J900Y425,J900Y804,Female,0
J010C724,J900Y425,J900Y804,Female,0
J010C893,J900Y425,J900Y804,Female,0
J010D185,J900Y425,J900Y804,Female,0
J010D195,J900Y425,J900Y804,Female,0
J010D228,J900Y425,J900Y804,Female,0
J010D346,J900Y425,J900Y804,Female,0
J010D398,J900Y425,J900Y804,Female,0
J010D582,J900Y425,J900Y804,Male,0
J010D713,J900Y425,J900Y804,Female,0
J010D764,J900Y425,J900Y804,Female,0
J010D783,J900Y425,J900Y804,Female,0
J010D878,J900Y425,J900Y804,Male,0
J010D932,J900Y425,J900Y804,Male,0
J0100118,J900Y425,J900Y804,Female,0
J0100119,J900Y425,J900Y804,Female,0
J010Y092,J900Y425,J900C545,Male,0
J010Y106,J900Y425,J900C545,Male,0
J010Y124,J900Y425,J900C545,Male,0
J010Y380,J900Y425,J900C545,Male,0
J010Y444,J900Y425,J900C545,Female,0
J010Y588,J900Y425,J900C545,Male,0
J010Y648,J900Y425,J900C545,Male,0
J010Y751,J900Y425,J900C545,Female,0
J010X099,J900Y425,J900C545,Male,0
J010X499,J900Y425,J900C545,Male,0
J010X508,J900Y425,J900C545,Female,0
J010X641,J900Y425,J900C545,Male,0
J010X790,J900Y425,J900C545,Male,0
J010X839,J900Y425,J900C545,Male,0
J010X903,J900Y425,J900C545,Female,0
J010X906,J900Y425,J900C545,Male,0
J010X968,J900Y425,J900C545,Female,0
J010C008,J900Y425,J900C545,Female,0
J010C067,J900Y425,J900C545,Male,0
J010C296,J900Y425,J900C545,Male,0
J010C447,J900Y425,J900C545,Male,0
J010D010,J900Y425,J900C545,Male,0
J010D216,J900Y425,J900C545,Female,0
J010D271,J900Y425,J900C545,Female,0
J010D626,J900Y425,J900C545,Female,0
J010Y013,J900Y425,J900Y384,Male,0
J010Y060,J900Y425,J900Y384,Female,0
J010Y209,J900Y425,J900Y384,Female,0
J010Y282,J900Y425,J900Y384,Male,0
J010Y449,J900Y425,J900Y384,Female,0
J010Y758,J900Y425,J900Y384,Male,0
J010Y764,J900Y425,J900Y384,Male,0
J010Y900,J900Y425,J900Y384,Male,0
J010X057,J900Y425,J900Y384,Female,0
J010X139,J900Y425,J900Y384,Female,0
J010X236,J900Y425,J900Y384,Female,0
J010X255,J900Y425,J900Y384,Female,0
J010X269,J900Y425,J900Y384,Male,0
J010X332,J900Y425,J900Y384,Female,0
J010X695,J900Y425,J900Y384,Male,0
J010X734,J900Y425,J900Y384,Male,0
J010X826,J900Y425,J900Y384,Male,0
J010X861,J900Y425,J900Y384,Male,0
J010X915,J900Y425,J900Y384,Female,0
J010C035,J900Y425,J900Y384,Female,0
J010C114,J900Y425,J900Y384,Male,0
J010C149,J900Y425,J900Y384,Female,0
J010C212,J900Y425,J900Y384,Male,0
J010C279,J900Y425,J900Y384,Male,0
J010C468,J900Y425,J900Y384,Female,0
J010C513,J900Y425,J900Y384,Male,0
J010C525,J900Y425,J900Y384,Male,0
J010C800,J900Y425,J900Y384,Female,0
J010D048,J900Y425,J900Y384,Female,0
J010D167,J900Y425,J900Y384,Female,0
J010D193,J900Y425,J900Y384,Female,0
J010D559,J900Y425,J900Y384,Male,0
J010D601,J900Y425,J900Y384,Female,0
J010D607,J900Y425,J900Y384,Male,0
J010D718,J900Y425,J900Y384,Male,0
J010D721,J900Y425,J900Y384,Female,0
J010D724,J900Y425,J900Y384,Male,0
J010D745,J900Y425,J900Y384,Female,0
J010D796,J900Y425,J900Y384,Male,0
J010D872,J900Y425,J900Y384,Female,0
J010D896,J900Y425,J900Y384,Female,0
J010Y110,J900C351,J900C212,Female,0
J010Y416,J900C351,J900C212,Male,0
J010Y457,J900C351,J900C212,Female,0
J010Y459,J900C351,J900C212,Male,0
J010Y606,J900C351,J900C212,Female,0
J010Y697,J900C351,J900C212,Female,0
J010Y755,J900C351,J900C212,Male,0
J010Y901,J900C351,J900C212,Male,0
J010X291,J900C351,J900C212,Male,0
J010X308,J900C351,J900C212,Male,0
J010X320,J900C351,J900C212,Female,0
J010X365,J900C351,J900C212,Female,0
J010X514,J900C351,J900C212,Male,0
J010X520,J900C351,J900C212,Female,0
J010X706,J900C351,J900C212,Male,0
J010X780,J900C351,J900C212,Female,0
J010C299,J900C351,J900C212,Female,0
J010C332,J900C351,J900C212,Male,0
J010C457,J900C351,J900C212,Female,0
J010C792,J900C351,J900C212,Female,0
J010C848,J900C351,J900C212,Female,0
J010D446,J900C351,J900C212,Male,0
J010D477,J900C351,J900C212,Female,0
J010D606,J900C351,J900C212,Male,0
J010D609,J900C351,J900C212,Male,0
J010D772,J900C351,J900C212,Female,0
J010D850,J900C351,J900C212,Female,0
J010Y018,J900C351,J900Y480,Female,0
J010Y072,J900C351,J900Y480,Male,0
J010Y132,J900C351,J900Y480,Male,0
J010Y245,J900C351,J900Y480,Male,0
J010Y254,J900C351,J900Y480,Female,0
J010Y288,J900C351,J900Y480,Male,0
J010Y318,J900C351,J900Y480,Male,0
J010Y325,J900C351,J900Y480,Male,0
J010Y508,J900C351,J900Y480,Male,0
J010Y565,J900C351,J900Y480,Female,0
J010Y569,J900C351,J900Y480,Male,0
J010Y694,J900C351,J900Y480,Female,0
J010Y896,J900C351,J900Y480,Female,0
J010Y935,J900C351,J900Y480,Male,0
J010X017,J900C351,J900Y480,Female,0
J010X109,J900C351,J900Y480,Male,0
J010X224,J900C351,J900Y480,Female,0
J010X319,J900C351,J900Y480,Male,0
J010X823,J900C351,J900Y480,Female,0
J010X854,J900C351,J900Y480,Male,0
J010C108,J900C351,J900Y480,Female,0
J010C165,J900C351,J900Y480,Female,0
J010C491,J900C351,J900Y480,Male,0
J010C537,J900C351,J900Y480,Female,0
J010C629,J900C351,J900Y480,Male,0
J010C787,J900C351,J900Y480,Female,0
J010C849,J900C351,J900Y480,Female,0
J010C975,J900C351,J900Y480,Male,0
J010C985,J900C351,J900Y480,Female,0
J010D904,J900C351,J900Y480,Female,0
J010D974,J900C351,J900Y480,Male,0
J0100068,J900C351,J900Y480,Male,0
J010Y042,J900C351,J900C900,Female,0
J010Y045,J900C351,J900C900,Female,0
J010Y130,J900C351,J900C900,Male,0
J010Y146,J900C351,J900C900,Male,0
J010Y402,J900C351,J900C900,Male,0
J010Y427,J900C351,J900C900,Male,0
J010Y904,J900C351,J900C900,Female,0
J010X039,J900C351,J900C900,Female,0
J010X045,J900C351,J900C900,Female,0
J010X316,J900C351,J900C900,Female,0
J010X441,J900C351,J900C900,Male,0
J010X497,J900C351,J900C900,Female,0
J010X599,J900C351,J900C900,Female,0
J010X809,J900C351,J900C900,Male,0
J010C156,J900C351,J900C900,Female,0
J010C372,J900C351,J900C900,Female,0
J010C577,J900C351,J900C900,Female,0
J010C611,J900C351,J900C900,Female,0
J010C756,J900C351,J900C900,Male,0
J010C829,J900C351,J900C900,Female,0
J010D022,J900C351,J900C900,Male,0
J010D135,J900C351,J900C900,Male,0
J010D212,J900C351,J900C900,Male,0
J010D232,J900C351,J900C900,Female,0
J010D661,J900C351,J900C900,Female,0
J010D676,J900C351,J900C900,Female,0
J010D709,J900C351,J900C900,Female,0
J0100130,J900C351,J900C900,Female,0
J0100131,J900C351,J900C900,Female,0
J010Y179,J900C957,J900X862,Female,0
J010Y493,J900C957,J900X862,Male,0
J010Y592,J900C957,J900X862,Female,0
J010Y635,J900C957,J900X862,Female,0
J010Y710,J900C957,J900X862,Female,0
J010Y801,J900C957,J900X862,Male,0
J010Y803,J900C957,J900X862,Male,0
J010Y852,J900C957,J900X862,Male,0
J010X091,J900C957,J900X862,Male,0
J010X737,J900C957,J900X862,Male,0
J010C203,J900C957,J900X862,Female,0
J010C691,J900C957,J900X862,Female,0
J010C775,J900C957,J900X862,Male,0
J010C790,J900C957,J900X862,Male,0
J010C809,J900C957,J900X862,Female,0
J010C855,J900C957,J900X862,Female,0
J010C903,J900C957,J900X862,Male,0
J010C970,J900C957,J900X862,Male,0
J010D108,J900C957,J900X862,Male,0
J010D390,J900C957,J900X862,Female,0
J010D708,J900C957,J900X862,Female,0
J010Y008,J900C957,J900X450,Male,0
J010Y083,J900C957,J900X450,Male,0
J010Y226,J900C957,J900X450,Female,0
J010Y479,J900C957,J900X450,Female,0
J010Y480,J900C957,J900X450,Female,0
J010Y642,J900C957,J900X450,Female,0
J010Y651,J900C957,J900X450,Female,0
J010X183,J900C957,J900X450,Female,0
J010X221,J900C957,J900X450,Male,0
J010X247,J900C957,J900X450,Male,0
J010X274,J900C957,J900X450,Male,0
J010X358,J900C957,J900X450,Male,0
J010X398,J900C957,J900X450,Male,0
J010X742,J900C957,J900X450,Female,0
J010X832,J900C957,J900X450,Female,0
J010X954,J900C957,J900X450,Female,0
J010C131,J900C957,J900X450,Male,0
J010C213,J900C957,J900X450,Female,0
J010C257,J900C957,J900X450,Female,0
J010C261,J900C957,J900X450,Female,0
J010C642,J900C957,J900X450,Female,0
J010C677,J900C957,J900X450,Female,0
J010C770,J900C957,J900X450,Female,0
J010C812,J900C957,J900X450,Male,0
J010D134,J900C957,J900X450,Male,0
J010D366,J900C957,J900X450,Female,0
J010D379,J900C957,J900X450,Female,0
J010D462,J900C957,J900X450,Male,0
J010D482,J900C957,J900X450,Male,0
J010D886,J900C957,J900X450,Male,0
J010D895,J900C957,J900X450,Female,0
J010D943,J900C957,J900X450,Female,0
J010D949,J900C957,J900X450,Female,0
J010D986,J900C957,J900X450,Female,0
J0100051,J900C957,J900X450,Female,0
J010Y166,J900C957,J900Y655,Female,0
J010Y310,J900C957,J900Y655,Female,0
J010Y312,J900C957,J900Y655,Female,0
J010Y328,J900C957,J900Y655,Female,0
J010Y364,J900C957,J900Y655,Male,0
J010Y374,J900C957,J900Y655,Female,0
J010Y623,J900C957,J900Y655,Male,0
J010Y864,J900C957,J900Y655,Female,0
J010Y913,J900C957,J900Y655,Male,0
J010X043,J900C957,J900Y655,Female,0
J010X181,J900C957,J900Y655,Female,0
J010X354,J900C957,J900Y655,Female,0
J010X427,J900C957,J900Y655,Male,0
J010X466,J900C957,J900Y655,Female,0
J010X539,J900C957,J900Y655,Male,0
J010X586,J900C957,J900Y655,Female,0
J010X618,J900C957,J900Y655,Female,0
J010X729,J900C957,J900Y655,Female,0
J010C007,J900C957,J900Y655,Male,0
J010C021,J900C957,J900Y655,Female,0
J010C044,J900C957,J900Y655,Female,0
J010C242,J900C957,J900Y655,Male,0
J010C347,J900C957,J900Y655,Male,0
J010C466,J900C957,J900Y655,Male,0
J010D095,J900C957,J900Y655,Male,0
J010D479,J900C957,J900Y655,Female,0
J010D623,J900C957,J900Y655,Male,0
J010D851,J900C957,J900Y655,Female,0
J010D894,J900C957,J900Y655,Female,0
J010Y038,J900Y314,J900X770,Male,0
J010Y549,J900Y314,J900X770,Male,0
J010Y582,J900Y314,J900X770,Female,0
J010Y643,J900Y314,J900X770,Male,0
J010Y831,J900Y314,J900X770,Male,0
J010Y841,J900Y314,J900X770,Female,0
J010Y903,J900Y314,J900X770,Female,0
J010Y921,J900Y314,J900X770,Female,0
J010X240,J900Y314,J900X770,Male,0
J010X452,J900Y314,J900X770,Male,0
J010X576,J900Y314,J900X770,Male,0
J010X592,J900Y314,J900X770,Female,0
J010X638,J900Y314,J900X770,Female,0
J010X648,J900Y314,J900X770,Male,0
J010X671,J900Y314,J900X770,Female,0
J010X745,J900Y314,J900X770,Male,0
J010X779,J900Y314,J900X770,Female,0
J010X793,J900Y314,J900X770,Female,0
J010X795,J900Y314,J900X770,Female,0
J010X849,J900Y314,J900X770,Female,0
J010X870,J900Y314,J900X770,Female,0
J010X912,J900Y314,J900X770,Female,0
J010C082,J900Y314,J900X770,Female,0
J010C172,J900Y314,J900X770,Male,0
J010C288,J900Y314,J900X770,Male,0
J010C323,J900Y314,J900X770,Female,0
J010C626,J900Y314,J900X770,Female,0
J010C643,J900Y314,J900X770,Female,0
J010C657,J900Y314,J900X770,Female,0
J010C669,J900Y314,J900X770,Male,0
J010C734,J900Y314,J900X770,Female,0
J010C795,J900Y314,J900X770,Female,0
J010C902,J900Y314,J900X770,Female,0
J010D029,J900Y314,J900X770,Female,0
J010D140,J900Y314,J900X770,Male,0
J010D158,J900Y314,J900X770,Male,0
J010D396,J900Y314,J900X770,Female,0
J010D474,J900Y314,J900X770,Female,0
J010D636,J900Y314,J900X770,Female,0
J010D640,J900Y314,J900X770,Male,0
J010D651,J900Y314,J900X770,Male,0
J010D702,J900Y314,J900X770,Male,0
J010D749,J900Y314,J900X770,Female,0
J010D808,J900Y314,J900X770,Male,0
J0100005,J900Y314,J900X770,Female,0
J0100006,J900Y314,J900X770,Male,0
J0100007,J900Y314,J900X770,Male,0
J010Y199,J900Y314,J900X057,Male,0
J010Y258,J900Y314,J900X057,Male,0
J010Y261,J900Y314,J900X057,Female,0
J010Y413,J900Y314,J900X057,Male,0
J010Y435,J900Y314,J900X057,Female,0
J010Y485,J900Y314,J900X057,Male,0
J010Y680,J900Y314,J900X057,Female,0
J010X007,J900Y314,J900X057,Female,0
J010X065,J900Y314,J900X057,Male,0
J010X103,J900Y314,J900X057,Male,0
J010X131,J900Y314,J900X057,Male,0
J010X190,J900Y314,J900X057,Female,0
J010X527,J900Y314,J900X057,Male,0
J010X551,J900Y314,J900X057,Female,0
J010X582,J900Y314,J900X057,Female,0
J010X600,J900Y314,J900X057,Male,0
J010X603,J900Y314,J900X057,Male,0
J010X655,J900Y314,J900X057,Female,0
J010X687,J900Y314,J900X057,Female,0
J010C063,J900Y314,J900X057,Male,0
J010C477,J900Y314,J900X057,Female,0
J010C652,J900Y314,J900X057,Female,0
J010C757,J900Y314,J900X057,Female,0
J010C856,J900Y314,J900X057,Female,0
J010C879,J900Y314,J900X057,Male,0
J010C900,J900Y314,J900X057,Male,0
J010D049,J900Y314,J900X057,Female,0
J010D186,J900Y314,J900X057,Female,0
J010D267,J900Y314,J900X057,Female,0
J010D394,J900Y314,J900X057,Male,0
J010D585,J900Y314,J900X057,Male,0
J010D954,J900Y314,J900X057,Female,0
J010D995,J900Y314,J900X057,Female,0
J0100072,J900Y314,J900X057,Male,0
J0100073,J900Y314,J900X057,Male,0
J0100074,J900Y314,J900X057,Male,0
J0100075,J900Y314,J900X057,Male,0
J010Y077,J900X535,J900C004,Male,0
J010Y117,J900X535,J900C004,Female,0
J010Y234,J900X535,J900C004,Female,0
J010Y314,J900X535,J900C004,Female,0
J010Y326,J900X535,J900C004,Male,0
J010Y534,J900X535,J900C004,Female,0
J010Y842,J900X535,J900C004,Female,0
J010X081,J900X535,J900C004,Female,0
J010X210,J900X535,J900C004,Male,0
J010X277,J900X535,J900C004,Female,0
J010X432,J900X535,J900C004,Female,0
J010X611,J900X535,J900C004,Female,0
J010X731,J900X535,J900C004,Male,0
J010X771,J900X535,J900C004,Female,0
J010X841,J900X535,J900C004,Male,0
J010X942,J900X535,J900C004,Male,0
J010X983,J900X535,J900C004,Female,0
J010C006,J900X535,J900C004,Male,0
J010C013,J900X535,J900C004,Male,0
J010C310,J900X535,J900C004,Female,0
J010C382,J900X535,J900C004,Female,0
J010C452,J900X535,J900C004,Male,0
J010C604,J900X535,J900C004,Female,0
J010C610,J900X535,J900C004,Female,0
J010C776,J900X535,J900C004,Male,0
J010C972,J900X535,J900C004,Male,0
J010D032,J900X535,J900C004,Male,0
J010D038,J900X535,J900C004,Female,0
J010D163,J900X535,J900C004,Male,0
J010D268,J900X535,J900C004,Male,0
J010D274,J900X535,J900C004,Female,0
J010D376,J900X535,J900C004,Female,0
J010D402,J900X535,J900C004,Male,0
J010D600,J900X535,J900C004,Female,0
J010D770,J900X535,J900C004,Female,0
J0100134,J900X535,J900C004,Male,0
J0100135,J900X535,J900C004,Female,0
J0100136,J900X535,J900C004,Male,0
J0100137,J900X535,J900C004,Male,0
J010Y137,J900X665,J900Y151,Female,0
J010Y165,J900X665,J900Y151,Male,0
J010Y173,J900X665,J900Y151,Male,0
J010Y256,J900X665,J900Y151,Female,0
J010Y389,J900X665,J900Y151,Female,0
J010Y390,J900X665,J900Y151,Female,0
J010Y417,J900X665,J900Y151,Female,0
J010Y462,J900X665,J900Y151,Male,0
J010Y506,J900X665,J900Y151,Female,0
J010Y712,J900X665,J900Y151,Male,0
J010Y719,J900X665,J900Y151,Female,0
J010Y995,J900X665,J900Y151,Male,0
J010X003,J900X665,J900Y151,Male,0
J010X143,J900X665,J900Y151,Male,0
J010X242,J900X665,J900Y151,Female,0
J010X327,J900X665,J900Y151,Female,0
J010X348,J900X665,J900Y151,Male,0
J010X353,J900X665,J900Y151,Female,0
J010X370,J900X665,J900Y151,Male,0
J010X656,J900X665,J900Y151,Female,0
J010X682,J900X665,J900Y151,Female,0
J010X691,J900X665,J900Y151,Male,0
J010X766,J900X665,J900Y151,Male,0
J010X815,J900X665,J900Y151,Female,0
J010C189,J900X665,J900Y151,Female,0
J010C247,J900X665,J900Y151,Female,0
J010C519,J900X665,J900Y151,Male,0
J010C538,J900X665,J900Y151,Male,0
J010C599,J900X665,J900Y151,Female,0
J010C683,J900X665,J900Y151,Male,0
J010C695,J900X665,J900Y151,Female,0
J010C882,J900X665,J900Y151,Female,0
J010C934,J900X665,J900Y151,Male,0
J010C965,J900X665,J900Y151,Male,0
J010C981,J900X665,J900Y151,Female,0
J010D184,J900X665,J900Y151,Female,0
J010D208,J900X665,J900Y151,Female,0
J010D332,J900X665,J900Y151,Female,0
J010D371,J900X665,J900Y151,Female,0
J010D425,J900X665,J900Y151,Female,0
J010D558,J900X665,J900Y151,Female,0
J010D579,J900X665,J900Y151,Female,0
J010D591,J900X665,J900Y151,Male,0
J010D712,J900X665,J900Y151,Male,0
J010D723,J900X665,J900Y151,Male,0
J010D762,J900X665,J900Y151,Male,0
J010D807,J900X665,J900Y151,Female,0
J010D837,J900X665,J900Y151,Female,0
J010D982,J900X665,J900Y151,Female,0
J010Y034,J900D359,J900D319,Female,0
J010Y343,J900D359,J900D319,Female,0
J010Y426,J900D359,J900D319,Male,0
J010Y448,J900D359,J900D319,Female,0
J010Y520,J900D359,J900D319,Male,0
J010Y744,J900D359,J900D319,Male,0
J010X430,J900D359,J900D319,Female,0
J010C926,J900D359,J900D319,Female,0
J010D085,J900D359,J900D319,Male,0
J010D472,J900D359,J900D319,Female,0
J010D564,J900D359,J900D319,Female,0
J010D793,J900D359,J900D319,Male,0
J010D863,J900D359,J900D319,Female,0
J010Y193,J900D359,J900Y866,Female,0
J010Y216,J900D359,J900Y866,Female,0
J010Y442,J900D359,J900Y866,Female,0
J010Y542,J900D359,J900Y866,Female,0
J010Y673,J900D359,J900Y866,Male,0
J010Y781,J900D359,J900Y866,Male,0
J010Y867,J900D359,J900Y866,Female,0
J010X008,J900D359,J900Y866,Female,0
J010X162,J900D359,J900Y866,Female,0
J010X265,J900D359,J900Y866,Male,0
J010X271,J900D359,J900Y866,Female,0
J010X363,J900D359,J900Y866,Male,0
J010X410,J900D359,J900Y866,Male,0
J010X668,J900D359,J900Y866,Male,0
J010X769,J900D359,J900Y866,Female,0
J010X860,J900D359,J900Y866,Female,0
J010X881,J900D359,J900Y866,Female,0
J010X911,J900D359,J900Y866,Female,0
J010X995,J900D359,J900Y866,Female,0
J010C015,J900D359,J900Y866,Female,0
J010C017,J900D359,J900Y866,Male,0
J010C019,J900D359,J900Y866,Male,0
J010C145,J900D359,J900Y866,Female,0
J010C160,J900D359,J900Y866,Female,0
J010C321,J900D359,J900Y866,Male,0
J010C548,J900D359,J900Y866,Female,0
J010C602,J900D359,J900Y866,Female,0
J010C742,J900D359,J900Y866,Female,0
J010C748,J900D359,J900Y866,Female,0
J010C752,J900D359,J900Y866,Male,0
J010C801,J900D359,J900Y866,Female,0
J010C817,J900D359,J900Y866,Male,0
J010C979,J900D359,J900Y866,Male,0
J010D076,J900D359,J900Y866,Female,0
J010D131,J900D359,J900Y866,Male,0
J010D152,J900D359,J900Y866,Male,0
J010D177,J900D359,J900Y866,Female,0
J010D242,J900D359,J900Y866,Male,0
J010D253,J900D359,J900Y866,Male,0
J010D383,J900D359,J900Y866,Female,0
J010D484,J900D359,J900Y866,Male,0
J010D627,J900D359,J900Y866,Female,0
J010D649,J900D359,J900Y866,Female,0
J010D662,J900D359,J900Y866,Female,0
J010D790,J900D359,J900Y866,Female,0
J010D951,J900D359,J900Y866,Male,0
J010D978,J900D359,J900Y866,Female,0
J0100106,J900D359,J900Y866,Female,0
J0100107,J900D359,J900Y866,Female,0
J0100108,J900D359,J900Y866,Female,0
J010Y048,J900Y207,J900D939,Male,0
J010Y120,J900Y207,J900D939,Male,0
J010Y232,J900Y207,J900D939,Female,0
J010Y244,J900Y207,J900D939,Female,0
J010Y530,J900Y207,J900D939,Male,0
J010Y853,J900Y207,J900D939,Male,0
J010X266,J900Y207,J900D939,Female,0
J010X347,J900Y207,J900D939,Female,0
J010X538,J900Y207,J900D939,Male,0
J010X746,J900Y207,J900D939,Female,0
J010X907,J900Y207,J900D939,Male,0
J010C045,J900Y207,J900D939,Female,0
J010C077,J900Y207,J900D939,Male,0
J010C079,J900Y207,J900D939,Female,0
J010C389,J900Y207,J900D939,Female,0
J010C415,J900Y207,J900D939,Female,0
J010C483,J900Y207,J900D939,Male,0
J010C528,J900Y207,J900D939,Female,0
J010C726,J900Y207,J900D939,Male,0
J010C944,J900Y207,J900D939,Female,0
J010D105,J900Y207,J900D939,Male,0
J010D220,J900Y207,J900D939,Female,0
J010D476,J900Y207,J900D939,Female,0
J010D496,J900Y207,J900D939,Female,0
J010Y101,J900X804,J900Y816,Male,0
J010Y170,J900X804,J900Y816,Male,0
J010Y396,J900X804,J900Y816,Female,0
J010Y421,J900X804,J900Y816,Female,0
J010Y555,J900X804,J900Y816,Male,0
J010Y557,J900X804,J900Y816,Female,0
J010Y573,J900X804,J900Y816,Male,0
J010Y632,J900X804,J900Y816,Female,0
J010Y672,J900X804,J900Y816,Female,0
J010Y780,J900X804,J900Y816,Female,0
J010Y796,J900X804,J900Y816,Male,0
J010Y961,J900X804,J900Y816,Male,0
J010Y983,J900X804,J900Y816,Female,0
J010X155,J900X804,J900Y816,Female,0
J010X194,J900X804,J900Y816,Female,0
J010X243,J900X804,J900Y816,Male,0
J010X480,J900X804,J900Y816,Female,0
J010X710,J900X804,J900Y816,Male,0
J010X748,J900X804,J900Y816,Female,0
J010X819,J900X804,J900Y816,Male,0
J010X991,J900X804,J900Y816,Female,0
J010C046,J900X804,J900Y816,Female,0
J010C081,J900X804,J900Y816,Female,0
J010C092,J900X804,J900Y816,Female,0
J010C104,J900X804,J900Y816,Male,0
J010C380,J900X804,J900Y816,Female,0
J010C504,J900X804,J900Y816,Male,0
J010C514,J900X804,J900Y816,Female,0
J010C568,J900X804,J900Y816,Female,0
J010C941,J900X804,J900Y816,Female,0
J010C957,J900X804,J900Y816,Female,0
J010D100,J900X804,J900Y816,Male,0
J010D151,J900X804,J900Y816,Male,0
J010D176,J900X804,J900Y816,Female,0
J010D278,J900X804,J900Y816,Female,0
J010D466,J900X804,J900Y816,Female,0
J010D481,J900X804,J900Y816,Female,0
J010D754,J900X804,J900Y816,Female,0
J010D801,J900X804,J900Y816,Female,0
J010D914,J900X804,J900Y816,Female,0
J010D957,J900X804,J900Y816,Female,0
J010D971,J900X804,J900Y816,Male,0
J0100110,J900X804,J900Y816,Female,0
J0100111,J900X804,J900Y816,Female,0
J0100112,J900X804,J900Y816,Female,0
J0100113,J900X804,J900Y816,Female,0
J010Y039,J900C965,J900C592,Male,0
J010Y086,J900C965,J900C592,Male,0
J010Y098,J900C965,J900C592,Female,0
J010Y153,J900C965,J900C592,Female,0
J010Y188,J900C965,J900C592,Female,0
J010Y336,J900C965,J900C592,Female,0
J010Y370,J900C965,J900C592,Female,0
J010Y455,J900C965,J900C592,Male,0
J010Y482,J900C965,J900C592,Female,0
J010Y561,J900C965,J900C592,Female,0
J010Y595,J900C965,J900C592,Female,0
J010Y634,J900C965,J900C592,Male,0
J010Y684,J900C965,J900C592,Male,0
